Date,Close_Price,Signal_Date,Call,Stop_Loss,Target_1,Target_2,Target_3,Target_4,Status
2021-03-16,3489.1,2021-03-08,3479.19,3504.75,3463.37,3450.59,3437.81,3419.61,Final Target Reached
2021-03-17,3467.9,2021-03-16,3476.94,3453.06,3495.69,3508.86,3523.81,3538.32,Target 1 Reached,BUY
2021-03-19,3466.6,2021-03-19,3441.3,3458.4,3430.7,3422.1,3413.5,3401.3,Awaiting Targets, 
2021-03-22,3564.4,2021-03-19,3441.3,3458.4,3430.7,3422.1,3413.5,3401.3,Stop Loss has occured,SELL
2021-03-26,3504.6,2021-03-26,3482.5,3517.7,3460.8,3443.2,3425.6,3400.6,Awaiting Targets, 
2021-04-13,3746.0,2021-04-09,3812.1,3838.5,3795.7,3782.5,3769.3,3750.5,Final Target Reached,SELL
2021-04-22,3752.0,2021-04-22,3733.8,3691.6,3766.9,3790.1,3816.5,3842.1,Awaiting Targets, 
