Symbol,Date,Close_Price,Signal_Date,Call,Stop_Loss,Target_1,Target_2,Target_3,Target_4,Trend,Status
TCS,2021-04-01,3165.0,2021-03-31,3167.5,3136.4,3191.9,3209.0,3228.5,3247.4,BUY,Target 2 Reached
INFY,2021-04-01,1385.2,2021-03-31,1375.4,1360.8,1386.8,1394.8,1403.9,1412.8,BUY,Target 1 Reached
BPCL,2021-04-01,437.4,2021-03-31,428.8,424.5,432.1,434.5,437.2,439.8,BUY,Final Target Reached
UPL,2021-04-01,653.6,2021-03-31,634.8,623.3,643.8,650.1,657.3,664.3,BUY,Target 2 Reached
AXISBANK,2021-04-01,713.0,2021-03-31,697.3,692.5,701.0,703.6,706.6,709.5,BUY,Final Target Reached
NTPC,2021-04-01,107.9,2021-03-31,107.3,106.0,108.4,109.1,109.9,110.7,BUY,Target 1 Reached
ITC,2021-04-01,220.05,2021-03-31,216.1,213.2,218.4,220.0,221.9,223.7,BUY,Target 2 Reached
SBILIFE,2021-04-01,883.45,2021-03-31,879.7,872.7,885.2,889.1,893.5,897.8,BUY,Target 2 Reached
