Symbol,Date,Close_Price,Signal_Date,Call,Stop_Loss,Target_1,Target_2,Target_3,Target_4,Trend,Status
SBIN,2021-03-31,364.3,2021-03-30,360.4,355.7,364.1,366.7,369.7,372.5,BUY,Target 2 Reached
GAIL,2021-03-31,135.5,2021-03-30,133.6,131.6,135.2,136.3,137.6,138.8,BUY,Target 3 Reached
ONGC,2021-03-31,102.15,2021-03-30,104.1,102.2,105.6,106.6,107.9,109.0,BUY,Stop Loss has occured
TATAMOTORS,2021-03-31,301.8,2021-03-30,297.9,293.4,301.3,303.7,306.5,309.2,BUY,Target 3 Reached
BHARTIARTL,2021-03-31,517.3,2021-03-30,523.4,516.2,529.1,533.1,537.6,542.0,BUY,Awaiting Targets
SUNPHARMA,2021-03-31,597.8,2021-03-30,594.8,591.4,597.4,599.2,601.4,603.4,BUY,Final Target Reached
TECHM,2021-03-31,991.45,2021-03-30,1005.0,1000.5,1008.4,1010.9,1013.7,1016.4,BUY,Final Target Reached
GRASIM,2021-03-31,1450.55,2021-03-30,1419.2,1406.8,1428.9,1435.7,1443.5,1451.0,BUY,Final Target Reached
POWERGRID,2021-03-31,215.65,2021-03-30,219.3,214.6,223.0,225.7,228.7,231.5,BUY,Awaiting Targets
