Symbol,Date,Close_Price,Signal_Date,Call,Stop_Loss,Target_1,Target_2,Target_3,Target_4,Trend,Status
SBIN,2021-02-26,390.15,2021-02-25,409.92,403.64,414.85,418.32,422.25,426.06,BUY,Awaiting Targets
RELIANCE,2021-02-26,2085.8,2021-02-25,2111.34,2087.8,2129.82,2142.8,2157.54,2171.84,BUY,Target 1 Reached
PEL,2021-02-26,1829.25,2021-02-25,1913.95,1881.54,1939.39,1957.26,1977.56,1997.25,BUY,Target 1 Reached
SHREECEM,2021-02-26,26501.7,2021-02-25,27530.53,26976.27,27965.65,28271.27,28618.33,28955.03,BUY,Stop Loss has occured
AXISBANK,2021-02-26,724.8,2021-02-25,770.32,755.47,781.98,790.17,799.47,808.49,BUY,Awaiting Targets
BHARTIARTL,2021-02-26,556.3,2021-02-25,580.14,572.86,585.85,589.86,594.42,598.84,BUY,Target 1 Reached
ITC,2021-02-26,203.85,2021-02-25,209.66,208.14,210.85,211.69,212.64,213.57,BUY,Stop Loss has occured
HEROMOTOCO,2021-02-26,3224.0,2021-02-25,3436.66,3404.59,3461.83,3479.52,3499.59,3519.08,BUY,Awaiting Targets
NCC,2021-02-26,89.05,2021-02-25,90.93,90.27,91.45,91.82,92.24,92.64,BUY,Stop Loss has occured
