Symbol,Date,Close_Price,Signal_Date,Call,Stop_Loss,Target_1,Target_2,Target_3,Target_4,Trend,Status
INFY,2021-02-23,1266.35,2021-02-22,1282.18,1275.55,1287.39,1291.05,1295.2,1299.23,BUY,Target 1 Reached
TATASTEEL,2021-02-23,729.3,2021-02-22,681.55,693.59,674.11,668.09,662.07,653.5,SELL,Awaiting Targets
ONGC,2021-02-23,112.2,2021-02-22,106.52,110.17,104.26,102.43,100.6,98.0,SELL,Stop Loss has occured
JSWSTEEL,2021-02-23,412.6,2021-02-22,403.06,399.33,406.0,408.05,410.39,412.66,BUY,Final Target Reached
NMDC,2021-02-23,122.85,2021-02-22,119.45,121.86,117.96,116.76,115.56,113.84,SELL,Stop Loss has occured
HEROMOTOCO,2021-02-23,3405.45,2021-02-22,3399.31,3460.45,3361.49,3330.92,3300.36,3256.84,SELL,Stop Loss has occured
