Symbol,Date,Close_Price,Signal_Date,Call,Stop_Loss,Target_1,Target_2,Target_3,Target_4,Trend,Status
BAJFINANCE,2021-03-10,5545.05,2021-03-09,5391.52,5453.43,5353.21,5322.26,5291.3,5247.22,SELL,Awaiting Targets
RELIANCE,2021-03-10,2181.95,2021-03-09,2187.86,2211.3,2173.36,2161.64,2149.92,2133.23,SELL,Target 1 Reached
DRREDDY,2021-03-10,4500.4,2021-03-09,4471.43,4517.03,4443.23,4420.43,4397.63,4365.17,SELL,Stop Loss has occured
