Symbol,Date,Close_Price,Signal_Date,Call,Stop_Loss,Target_1,Target_2,Target_3,Target_4,Trend,Status
BAJFINANCE,2021-03-04,5485.9,2021-03-03,5455.12,5404.36,5494.98,5522.97,5554.76,5585.59,BUY,Target 3 Reached
ICICIBANK,2021-03-04,620.75,2021-03-03,624.43,620.4,627.59,629.81,632.34,634.78,BUY,Target 2 Reached
HDFCBANK,2021-03-04,1552.05,2021-03-03,1582.97,1572.95,1590.83,1596.35,1602.62,1608.71,BUY,Awaiting Targets
LT,2021-03-04,1462.6,2021-03-03,1495.44,1484.43,1504.08,1510.16,1517.05,1523.74,BUY,Awaiting Targets
KOTAKBANK,2021-03-04,1897.7,2021-03-03,1878.61,1863.99,1890.09,1898.15,1907.3,1916.19,BUY,Target 3 Reached
JSWSTEEL,2021-03-04,414.1,2021-03-03,423.44,417.18,428.35,431.8,435.72,439.53,BUY,Awaiting Targets
