Symbol,Date,Close_Price,Signal_Date,Call,Stop_Loss,Target_1,Target_2,Target_3,Target_4,Trend,Status
MARUTI,2021-04-09,6827.1,2021-04-08,6863.5,6840.0,6882.0,6894.9,6909.7,6924.0,BUY,Stop Loss has occured
COALINDIA,2021-04-09,129.5,2021-04-08,131.9,131.4,132.4,132.7,133.0,133.3,BUY,Stop Loss has occured
HDFC,2021-04-09,2513.9,2021-04-08,2503.6,2475.2,2525.9,2541.5,2559.3,2576.5,BUY,Target 2 Reached
EICHERMOT,2021-04-09,2521.6,2021-04-08,2563.6,2540.5,2581.8,2594.6,2609.1,2623.2,BUY,Stop Loss has occured
TECHM,2021-04-09,1053.0,2021-04-08,1023.0,1016.6,1028.0,1031.5,1035.5,1039.4,BUY,Final Target Reached
HDFCLIFE,2021-04-09,694.85,2021-04-08,701.2,695.9,705.3,708.2,711.5,714.6,BUY,Stop Loss has occured
