Symbol,Date,Close_Price,Signal_Date,Call,Stop_Loss,Target_1,Target_2,Target_3,Target_4,Trend,Status
BAJFINANCE,2021-03-18,5371.85,2021-03-16,5467.8,5543.2,5421.2,5383.5,5345.8,5292.1,SELL,Target 3 Reached
TCS,2021-03-18,3036.5,2021-03-16,3092.8,3114.9,3079.1,3068.0,3057.0,3041.2,SELL,Final Target Reached
INFY,2021-03-18,1337.1,2021-03-16,1389.2,1403.4,1380.3,1373.2,1366.1,1356.0,SELL,Final Target Reached
ITC,2021-03-18,217.65,2021-03-16,207.1,205.1,208.6,209.7,210.9,212.1,BUY,Final Target Reached
HDFC,2021-03-18,2514.6,2021-03-16,2533.2,2573.8,2508.1,2487.8,2467.5,2438.6,SELL,Target 1 Reached
BRITANNIA,2021-03-18,3439.65,2021-03-16,3476.9,3453.0,3495.7,3508.8,3523.8,3538.3,BUY,Target 1 Reached
IOC,2021-03-18,97.25,2021-03-16,101.2,99.9,102.3,103.0,103.9,104.7,BUY,Stop Loss has occured
