Symbol,Date,Close_Price,Signal_Date,Call,Stop_Loss,Target_1,Target_2,Target_3,Target_4,Trend,Status
BAJFINANCE,2021-04-09,4872.3,2021-04-07,5026.5,5113.3,4972.8,4929.4,4885.9,4824.1,SELL,Target 3 Reached
RELIANCE,2021-04-09,1982.05,2021-04-07,2010.7,2002.0,2017.6,2022.4,2027.9,2033.2,BUY,Target 1 Reached
UPL,2021-04-09,634.9,2021-04-07,660.2,674.4,651.3,644.2,637.0,626.9,SELL,Target 3 Reached
TATAMOTORS,2021-04-09,318.2,2021-04-07,307.6,312.6,304.5,302.0,299.6,296.0,SELL,Stop Loss has occured
