Symbol,Date,Close_Price,Signal_Date,Call,Stop_Loss,Target_1,Target_2,Target_3,Target_4,Trend,Status
ITC,2021-05-20,207.0,2021-05-19,209.2,211.7,207.7,206.4,205.2,203.4,SELL,Target 1 Reached
WIPRO,2021-05-20,508.25,2021-05-19,510.7,504.4,515.7,519.2,523.2,527.1,BUY,Target 1 Reached
GRASIM,2021-05-20,1375.25,2021-05-19,1395.8,1371.4,1414.9,1428.4,1443.7,1458.5,BUY,Stop Loss has occured
SBILIFE,2021-05-20,969.15,2021-05-19,972.3,960.3,981.8,988.4,996.0,1003.3,BUY,Target 1 Reached
