Symbol,Date,Close_Price,Signal_Date,Call,Stop_Loss,Target_1,Target_2,Target_3,Target_4,Trend,Status
DIVISLAB,2022-05-20,4304.8,2022-05-19,4251.8,4309.8,4215.9,4186.9,4157.9,4116.6,SELL,Stop Loss has occured
DRREDDY,2022-05-20,4249.1,2022-05-19,3914.8,3960.8,3886.3,3863.3,3840.3,3807.5,SELL,Awaiting Targets
SUNPHARMA,2022-05-20,915.65,2022-05-19,887.0,899.1,879.5,873.4,867.4,858.8,SELL,Awaiting Targets
BRITANNIA,2022-05-20,3450.25,2022-05-19,3348.5,3413.6,3308.2,3275.7,3243.1,3196.8,SELL,Stop Loss has occured
RBLBANK,2022-05-20,117.05,2022-05-19,114.6,120.2,111.2,108.4,105.6,101.6,SELL,Awaiting Targets
