Symbol,Date,Close_Price,Signal_Date,Call,Stop_Loss,Target_1,Target_2,Target_3,Target_4,Trend,Status
INFY,2021-02-18,1292.45,2021-02-17,1285.3,1295.31,1279.11,1274.11,1269.11,1261.98,SELL,Target 1 Reached
TATASTEEL,2021-02-18,697.75,2021-02-17,696.37,684.34,705.81,712.44,719.97,727.28,BUY,Target 1 Reached
BPCL,2021-02-18,432.2,2021-02-17,407.91,409.42,406.98,406.22,405.46,404.39,SELL,Awaiting Targets
LT,2021-02-18,1524.6,2021-02-17,1548.09,1535.7,1557.82,1564.65,1572.41,1579.94,BUY,Stop Loss has occured
NTPC,2021-02-18,103.4,2021-02-17,98.59,97.22,99.66,100.42,101.28,102.11,BUY,Final Target Reached
COALINDIA,2021-02-18,139.95,2021-02-17,134.29,131.84,136.21,137.56,139.1,140.59,BUY,Final Target Reached
HDFC,2021-02-18,2745.15,2021-02-17,2825.01,2847.88,2810.87,2799.44,2788.0,2771.72,SELL,Final Target Reached
TECHM,2021-02-18,1010.6,2021-02-17,984.36,992.74,979.18,974.99,970.8,964.84,SELL,Stop Loss has occured
