Symbol,Date,Close_Price,Signal_Date,Call,Stop_Loss,Target_1,Target_2,Target_3,Target_4,Trend,Status
TATASTEEL,2021-05-28,1103.5,2021-05-27,1090.9,1064.3,1111.8,1126.4,1143.1,1159.2,BUY,Target 3 Reached
DIVISLAB,2021-05-28,4120.25,2021-05-27,4090.6,4138.0,4061.4,4037.7,4014.0,3980.3,SELL,Stop Loss has occured
BPCL,2021-05-28,471.5,2021-05-27,476.7,486.0,471.0,466.4,461.8,455.2,SELL,Target 1 Reached
KOTAKBANK,2021-05-28,1800.75,2021-05-27,1756.6,1766.9,1750.2,1745.0,1739.9,1732.5,SELL,Stop Loss has occured
HDFC,2021-05-28,2541.35,2021-05-27,2539.4,2561.3,2525.8,2514.8,2503.8,2488.2,SELL,Target 2 Reached
TITAN,2021-05-28,1577.0,2021-05-27,1589.6,1566.4,1607.8,1620.6,1635.2,1649.3,BUY,Target 1 Reached
BANDHANBANK,2021-05-28,1103.5,2021-05-27,1090.9,1064.3,1111.8,1126.4,1143.1,1159.2,BUY,Target 3 Reached
FEDERALBANK,2021-05-28,1103.5,2021-05-27,1090.9,1064.3,1111.8,1126.4,1143.1,1159.2,BUY,Target 3 Reached
