Symbol,Date,Close_Price,Signal_Date,Call,Stop_Loss,Target_1,Target_2,Target_3,Target_4,Trend,Status
MARUTI,2021-03-19,7113.55,2021-03-18,7135.2,7070.6,7186.0,7221.6,7262.1,7301.3,BUY,Stop Loss has occured
DRREDDY,2021-03-19,4274.45,2021-03-18,4289.1,4335.0,4260.6,4237.7,4214.7,4182.0,SELL,Final Target Reached
JSWSTEEL,2021-03-19,440.55,2021-03-18,425.7,431.6,422.1,419.2,416.3,412.2,SELL,Final Target Reached
TECHM,2021-03-19,989.45,2021-03-18,1011.0,1027.8,1000.5,992.1,983.7,971.7,SELL,Target 3 Reached
POWERGRID,2021-03-19,230.2,2021-03-18,221.4,224.2,219.7,218.3,216.9,214.9,SELL,Target 1 Reached
