Symbol,Date,Close_Price,Signal_Date,Call,Stop_Loss,Target_1,Target_2,Target_3,Target_4,Trend,Status
SBIN,2021-04-16,339.9,2021-04-15,342.2,338.9,344.7,346.5,348.6,350.5,BUY,Target 1 Reached
BAJFINANCE,2021-04-16,4616.6,2021-04-15,4671.1,4518.1,4791.2,4875.6,4971.4,5064.4,BUY,Awaiting Targets
GAIL,2021-04-16,139.6,2021-04-15,138.8,136.8,140.3,141.4,142.7,143.9,BUY,Target 2 Reached
ICICIBANK,2021-04-16,566.95,2021-04-15,568.0,558.8,575.2,580.2,585.9,591.5,BUY,Target 1 Reached
TECHM,2021-04-16,1010.3,2021-04-15,993.3,1011.2,982.2,973.2,964.3,951.5,SELL,Awaiting Targets
HINDUNILVR,2021-04-16,2458.9,2021-04-15,2468.9,2492.2,2454.5,2442.8,2431.2,2414.6,SELL,Target 2 Reached
BAJAJFINSV,2021-04-16,9824.75,2021-04-15,9730.6,9557.0,9867.0,9962.8,10071.5,10177.1,BUY,Target 1 Reached
